orderID,activity,endtime,starttime,resource
C464,send invoice,2015-03-27 14:35:05+00:00,2015-03-27 14:28:31+00:00,UTBDH
C367,confirm payment,2015-03-27 14:33:42+00:00,2015-03-27 14:28:39+00:00,KXHUV
C402,pay,2015-03-27 15:13:38+00:00,2015-03-27 15:09:22+00:00,EXXRY
C387,make delivery,2015-03-27 15:32:00+00:00,2015-03-27 15:22:04+00:00,VNOHU
C366,prepare delivery,2015-03-27 16:15:10+00:00,2015-03-27 15:48:20+00:00,UYDRD
C490,place order,2015-03-27 16:00:39+00:00,2015-03-27 15:51:33+00:00,RLTSN
C408,pay,2015-03-27 19:40:54+00:00,2015-03-27 15:53:36+00:00,SMSNY
C354,make delivery,2015-03-27 17:39:14+00:00,2015-03-27 16:00:32+00:00,FGXWW
C392,confirm payment,2015-03-27 16:49:45+00:00,2015-03-27 16:40:55+00:00,UTBDH
C373,send reminder,2015-03-27 16:54:05+00:00,2015-03-27 16:45:28+00:00,FGXWW
C420,send reminder,2015-03-27 17:12:26+00:00,2015-03-27 16:58:52+00:00,RLTSN
C389,prepare delivery,2015-03-27 17:08:50+00:00,2015-03-27 17:01:21+00:00,ZBEXO
C400,prepare delivery,2015-03-27 17:32:59+00:00,2015-03-27 17:26:08+00:00,EXXRY
C390,confirm payment,2015-03-27 17:34:05+00:00,2015-03-27 17:27:40+00:00,ZBEXO
C354,confirm payment,2015-03-27 17:51:49+00:00,2015-03-27 17:43:59+00:00,SMSNY
C491,place order,2015-03-27 18:03:34+00:00,2015-03-27 18:01:13+00:00,FWWWF
C364,prepare delivery,2015-03-27 18:25:03+00:00,2015-03-27 18:17:42+00:00,DTZWY
C339,make delivery,2015-03-27 19:14:13+00:00,2015-03-27 18:59:32+00:00,HLJOP
C450,send invoice,2015-03-27 19:19:21+00:00,2015-03-27 19:14:25+00:00,KXHUV
C492,place order,2015-03-27 19:49:18+00:00,2015-03-27 19:39:54+00:00,RLTSN
C493,place order,2015-03-27 23:10:41+00:00,2015-03-27 22:56:02+00:00,BALPA
C418,pay,2015-03-28 14:48:37+00:00,2015-03-28 14:44:21+00:00,FGXWW
C494,place order,2015-03-28 20:51:17+00:00,2015-03-28 20:42:46+00:00,EQRLD
C495,place order,2015-03-29 20:56:02+00:00,2015-03-29 20:51:57+00:00,VXRUO
C415,pay,2015-03-30 06:23:37+00:00,2015-03-30 06:20:30+00:00,VNOHU
C468,send invoice,2015-03-30 09:04:37+00:00,2015-03-30 08:58:13+00:00,UTBDH
C372,make delivery,2015-03-30 09:33:08+00:00,2015-03-30 09:18:46+00:00,LYVGB
C496,place order,2015-03-30 09:52:43+00:00,2015-03-30 09:38:11+00:00,ZBEXO
C374,confirm payment,2015-03-30 09:49:04+00:00,2015-03-30 09:42:55+00:00,UTBDH
C476,send invoice,2015-03-30 09:51:45+00:00,2015-03-30 09:47:21+00:00,ZBEXO
C409,pay,2015-03-30 10:15:26+00:00,2015-03-30 09:51:30+00:00,SMSNY
C358,make delivery,2015-03-30 11:57:40+00:00,2015-03-30 10:38:53+00:00,UYDRD
C465,send invoice,2015-03-30 11:24:22+00:00,2015-03-30 11:16:04+00:00,RLTSN
C497,place order,2015-03-30 11:38:39+00:00,2015-03-30 11:34:29+00:00,VXRUO
C463,send invoice,2015-03-30 15:20:28+00:00,2015-03-30 11:39:53+00:00,ZBEXO
C378,pay,2015-03-30 12:06:14+00:00,2015-03-30 12:03:35+00:00,EXXRY
C405,pay,2015-03-30 12:08:40+00:00,2015-03-30 12:04:54+00:00,DTZWY
C339,confirm payment,2015-03-30 12:23:33+00:00,2015-03-30 12:18:52+00:00,UYDRD
C379,pay,2015-03-30 12:37:41+00:00,2015-03-30 12:20:19+00:00,ZBEXO
C397,pay,2015-03-30 12:46:06+00:00,2015-03-30 12:41:12+00:00,UTBDH
C395,pay,2015-03-30 13:09:03+00:00,2015-03-30 13:04:07+00:00,RCEUC
C433,send reminder,2015-03-30 13:24:41+00:00,2015-03-30 13:05:24+00:00,VXRUO
C387,confirm payment,2015-03-30 13:21:38+00:00,2015-03-30 13:14:51+00:00,ZBEXO
C498,place order,2015-03-30 17:20:15+00:00,2015-03-30 13:27:05+00:00,VXRUO
C481,send invoice,2015-03-30 13:48:56+00:00,2015-03-30 13:44:21+00:00,RLTSN
C473,send invoice,2015-03-30 14:31:41+00:00,2015-03-30 14:25:16+00:00,KYICA
C403,send reminder,2015-03-30 15:07:11+00:00,2015-03-30 14:46:42+00:00,VXRUO
C480,send invoice,2015-03-30 14:56:30+00:00,2015-03-30 14:51:52+00:00,KXHUV
C361,prepare delivery,2015-03-30 15:05:44+00:00,2015-03-30 14:57:46+00:00,EXXRY
C389,confirm payment,2015-03-30 15:11:59+00:00,2015-03-30 15:06:01+00:00,BALPA
C499,place order,2015-03-30 15:18:00+00:00,2015-03-30 15:12:17+00:00,HLJOP
C348,prepare delivery,2015-03-30 15:22:51+00:00,2015-03-30 15:15:45+00:00,ZBEXO
C382,pay,2015-03-30 15:29:00+00:00,2015-03-30 15:18:48+00:00,KXHUV
C414,prepare delivery,2015-03-30 15:29:56+00:00,2015-03-30 15:26:17+00:00,VXRUO
C366,make delivery,2015-03-30 15:52:19+00:00,2015-03-30 15:37:23+00:00,FGXWW
C425,pay,2015-03-30 15:51:04+00:00,2015-03-30 15:44:04+00:00,EXXRY
C366,confirm payment,2015-03-30 16:08:22+00:00,2015-03-30 16:03:35+00:00,ZBEXO
C400,make delivery,2015-03-30 16:20:44+00:00,2015-03-30 16:08:13+00:00,UTBDH
C389,make delivery,2015-03-30 16:50:21+00:00,2015-03-30 16:20:47+00:00,SMSNY
C380,cancel order,2015-03-30 16:37:05+00:00,2015-03-30 16:25:04+00:00,UYDRD
C345,make delivery,2015-03-30 16:54:35+00:00,2015-03-30 16:39:11+00:00,DTZWY
C500,place order,2015-03-30 16:47:48+00:00,2015-03-30 16:42:42+00:00,KXHUV
C471,send invoice,2015-03-30 17:20:39+00:00,2015-03-30 17:14:43+00:00,VNOHU
C364,make delivery,2015-03-30 17:57:20+00:00,2015-03-30 17:43:35+00:00,EXXRY
C391,prepare delivery,2015-03-30 18:00:49+00:00,2015-03-30 17:53:39+00:00,ZBEXO
C345,confirm payment,2015-03-30 18:29:56+00:00,2015-03-30 18:22:10+00:00,EMEYV
C412,pay,2015-03-30 18:45:34+00:00,2015-03-30 18:38:36+00:00,RLTSN
C501,place order,2015-03-30 18:54:40+00:00,2015-03-30 18:43:31+00:00,KXHUV
C373,cancel order,2015-03-30 18:58:59+00:00,2015-03-30 18:46:45+00:00,ZBEXO
C443,pay,2015-03-30 18:59:49+00:00,2015-03-30 18:55:50+00:00,KXHUV
C454,send reminder,2015-03-30 19:30:12+00:00,2015-03-30 18:59:26+00:00,SMSNY
C398,prepare delivery,2015-03-30 20:05:15+00:00,2015-03-30 20:01:36+00:00,SMSNY
C502,place order,2015-03-30 21:52:02+00:00,2015-03-30 21:46:47+00:00,UYDRD
C417,send reminder,2015-03-30 22:51:38+00:00,2015-03-30 22:37:08+00:00,LYVGB
C503,place order,2015-03-31 06:51:27+00:00,2015-03-31 06:41:54+00:00,KXHUV
C428,pay,2015-03-31 08:18:53+00:00,2015-03-31 08:14:38+00:00,ZBEXO
C413,send reminder,2015-03-31 08:29:09+00:00,2015-03-31 08:16:14+00:00,KXHUV
C372,confirm payment,2015-03-31 09:02:33+00:00,2015-03-31 08:56:39+00:00,RCEUC
C358,confirm payment,2015-03-31 10:16:26+00:00,2015-03-31 10:08:38+00:00,DTZWY
C490,send invoice,2015-03-31 10:17:34+00:00,2015-03-31 10:08:47+00:00,RCEUC
C504,place order,2015-03-31 10:32:15+00:00,2015-03-31 10:22:13+00:00,FWWWF
C399,prepare delivery,2015-03-31 10:31:43+00:00,2015-03-31 10:27:50+00:00,RLTSN
C400,confirm payment,2015-03-31 11:02:52+00:00,2015-03-31 10:40:52+00:00,EMEYV
C407,send reminder,2015-03-31 10:58:46+00:00,2015-03-31 10:49:55+00:00,ZBEXO
C477,send invoice,2015-03-31 11:49:58+00:00,2015-03-31 11:14:57+00:00,EQRLD
C442,send reminder,2015-03-31 11:42:50+00:00,2015-03-31 11:28:44+00:00,RWVYG
C444,send reminder,2015-03-31 11:46:03+00:00,2015-03-31 11:31:00+00:00,RCEUC
C505,place order,2015-03-31 12:08:29+00:00,2015-03-31 12:02:33+00:00,EXXRY
C483,send invoice,2015-03-31 15:43:10+00:00,2015-03-31 12:13:02+00:00,RWVYG
C493,send invoice,2015-03-31 12:27:56+00:00,2015-03-31 12:15:00+00:00,RLTSN
C486,send invoice,2015-03-31 12:21:45+00:00,2015-03-31 12:15:29+00:00,FWWWF
C416,pay,2015-03-31 12:21:24+00:00,2015-03-31 12:18:34+00:00,VNOHU
C462,send invoice,2015-03-31 12:25:42+00:00,2015-03-31 12:21:23+00:00,KXHUV
C411,prepare delivery,2015-03-31 12:39:45+00:00,2015-03-31 12:32:19+00:00,KXHUV
C364,confirm payment,2015-03-31 12:41:16+00:00,2015-03-31 12:36:18+00:00,SMSNY
C348,make delivery,2015-03-31 13:10:56+00:00,2015-03-31 12:45:41+00:00,RLTSN
C426,pay,2015-03-31 13:02:02+00:00,2015-03-31 12:55:14+00:00,DTZWY
C467,send invoice,2015-03-31 13:00:47+00:00,2015-03-31 12:56:08+00:00,LYVGB
C475,send invoice,2015-03-31 13:12:24+00:00,2015-03-31 13:04:52+00:00,VNOHU
C491,send invoice,2015-03-31 13:11:15+00:00,2015-03-31 13:05:26+00:00,UYDRD
C506,place order,2015-03-31 13:36:12+00:00,2015-03-31 13:23:13+00:00,BALPA
C436,pay,2015-03-31 14:23:52+00:00,2015-03-31 14:00:08+00:00,FGXWW
C474,send invoice,2015-03-31 14:13:51+00:00,2015-03-31 14:09:25+00:00,UYDRD
C414,make delivery,2015-03-31 15:42:34+00:00,2015-03-31 14:10:50+00:00,FWWWF
C460,send invoice,2015-03-31 14:52:02+00:00,2015-03-31 14:46:14+00:00,FWWWF
C361,make delivery,2015-03-31 14:57:27+00:00,2015-03-31 14:47:13+00:00,ZBEXO
C496,send invoice,2015-03-31 14:53:29+00:00,2015-03-31 14:47:59+00:00,FGXWW
C507,place order,2015-03-31 15:11:10+00:00,2015-03-31 15:04:34+00:00,FGXWW
C403,pay,2015-03-31 15:19:55+00:00,2015-03-31 15:11:30+00:00,KXHUV
C393,prepare delivery,2015-03-31 17:39:29+00:00,2015-03-31 15:13:01+00:00,VXRUO
C417,cancel order,2015-03-31 15:43:34+00:00,2015-03-31 15:27:24+00:00,EXXRY
C445,send reminder,2015-03-31 16:57:46+00:00,2015-03-31 16:21:37+00:00,UYDRD
C508,place order,2015-03-31 16:48:15+00:00,2015-03-31 16:27:15+00:00,VXRUO
C414,confirm payment,2015-03-31 16:54:26+00:00,2015-03-31 16:41:33+00:00,UTBDH
C391,make delivery,2015-03-31 18:12:34+00:00,2015-03-31 16:44:29+00:00,EXXRY
C429,send reminder,2015-03-31 17:07:28+00:00,2015-03-31 16:52:06+00:00,VXRUO
C435,pay,2015-03-31 17:02:46+00:00,2015-03-31 16:58:41+00:00,SMSNY
C488,send invoice,2015-03-31 17:09:06+00:00,2015-03-31 17:04:11+00:00,HLJOP
C398,make delivery,2015-03-31 18:47:58+00:00,2015-03-31 17:08:07+00:00,SMSNY
C404,prepare delivery,2015-03-31 19:37:09+00:00,2015-03-31 17:10:21+00:00,FWWWF
C415,prepare delivery,2015-03-31 17:14:45+00:00,2015-03-31 17:10:56+00:00,BALPA
C391,confirm payment,2015-03-31 17:16:43+00:00,2015-03-31 17:11:43+00:00,RLTSN
C396,send reminder,2015-03-31 17:49:04+00:00,2015-03-31 17:24:17+00:00,FWWWF
C484,send invoice,2015-03-31 17:37:13+00:00,2015-03-31 17:30:07+00:00,LYVGB
C509,place order,2015-03-31 18:24:31+00:00,2015-03-31 18:12:37+00:00,LYVGB
C394,prepare delivery,2015-03-31 18:22:59+00:00,2015-03-31 18:19:14+00:00,KXHUV
C421,send reminder,2015-03-31 18:59:08+00:00,2015-03-31 18:49:51+00:00,VNOHU
C510,place order,2015-03-31 20:20:33+00:00,2015-03-31 20:14:06+00:00,UYDRD
C503,send invoice,2015-03-31 21:32:04+00:00,2015-03-31 21:27:32+00:00,UTBDH
C452,pay,2015-03-31 22:23:42+00:00,2015-03-31 21:54:17+00:00,UTBDH
C399,confirm payment,2015-03-31 22:21:48+00:00,2015-03-31 22:16:42+00:00,EQRLD
C511,place order,2015-03-31 23:07:19+00:00,2015-03-31 23:04:26+00:00,DTZWY
C401,prepare delivery,2015-04-01 09:06:56+00:00,2015-04-01 08:59:25+00:00,FWWWF
C502,send invoice,2015-04-01 09:26:57+00:00,2015-04-01 09:21:35+00:00,UTBDH
C347,prepare delivery,2015-04-01 12:57:05+00:00,2015-04-01 10:26:24+00:00,UYDRD
C413,cancel order,2015-04-01 10:38:34+00:00,2015-04-01 10:29:30+00:00,VXRUO
C497,send invoice,2015-04-01 10:44:13+00:00,2015-04-01 10:36:35+00:00,KYICA
C383,prepare delivery,2015-04-01 13:14:37+00:00,2015-04-01 10:39:01+00:00,VNOHU
C348,confirm payment,2015-04-01 10:54:50+00:00,2015-04-01 10:46:45+00:00,BALPA
C505,send invoice,2015-04-01 11:00:38+00:00,2015-04-01 10:52:17+00:00,DTZWY
C399,make delivery,2015-04-01 11:07:08+00:00,2015-04-01 10:54:40+00:00,RLTSN
C456,send reminder,2015-04-01 12:08:33+00:00,2015-04-01 11:25:49+00:00,UYDRD
C512,place order,2015-04-01 11:52:26+00:00,2015-04-01 11:48:19+00:00,ZBEXO
C451,send reminder,2015-04-01 12:11:29+00:00,2015-04-01 11:58:06+00:00,RLTSN
C422,pay,2015-04-01 12:06:24+00:00,2015-04-01 12:03:21+00:00,RCEUC
C402,prepare delivery,2015-04-01 12:12:42+00:00,2015-04-01 12:06:44+00:00,BALPA
C384,prepare delivery,2015-04-01 14:29:42+00:00,2015-04-01 12:07:56+00:00,EXXRY
C411,make delivery,2015-04-01 12:31:31+00:00,2015-04-01 12:20:32+00:00,DTZWY
C361,confirm payment,2015-04-01 12:51:39+00:00,2015-04-01 12:36:30+00:00,BALPA
C393,make delivery,2015-04-01 13:21:47+00:00,2015-04-01 13:07:42+00:00,UTBDH
C478,send invoice,2015-04-01 13:17:27+00:00,2015-04-01 13:11:01+00:00,DTZWY
C510,send invoice,2015-04-01 13:36:23+00:00,2015-04-01 13:27:07+00:00,ZBEXO
C403,prepare delivery,2015-04-01 14:41:57+00:00,2015-04-01 14:34:55+00:00,DTZWY
C492,send invoice,2015-04-01 14:57:23+00:00,2015-04-01 14:49:36+00:00,UYDRD
C504,send invoice,2015-04-01 15:12:57+00:00,2015-04-01 15:02:42+00:00,EMEYV
C432,send reminder,2015-04-01 15:28:03+00:00,2015-04-01 15:13:23+00:00,EXXRY
C404,make delivery,2015-04-01 15:41:53+00:00,2015-04-01 15:17:36+00:00,VNOHU
C415,confirm payment,2015-04-01 15:23:06+00:00,2015-04-01 15:18:09+00:00,HLJOP
C394,make delivery,2015-04-01 16:21:03+00:00,2015-04-01 15:21:46+00:00,DTZWY
C398,confirm payment,2015-04-01 15:33:01+00:00,2015-04-01 15:25:25+00:00,KYICA
C394,confirm payment,2015-04-01 16:14:35+00:00,2015-04-01 16:08:02+00:00,EMEYV
C506,send invoice,2015-04-01 20:24:24+00:00,2015-04-01 16:23:23+00:00,KXHUV
C357,prepare delivery,2015-04-01 18:58:20+00:00,2015-04-01 16:25:13+00:00,KXHUV
C415,make delivery,2015-04-01 16:47:07+00:00,2015-04-01 16:37:42+00:00,RWVYG
C461,send reminder,2015-04-01 17:11:35+00:00,2015-04-01 16:50:15+00:00,DTZWY
C385,prepare delivery,2015-04-01 16:56:05+00:00,2015-04-01 16:52:23+00:00,KXHUV
C513,place order,2015-04-01 17:08:04+00:00,2015-04-01 16:57:02+00:00,DTZWY
C494,send invoice,2015-04-01 17:28:42+00:00,2015-04-01 17:25:01+00:00,VXRUO
C500,send invoice,2015-04-01 17:37:42+00:00,2015-04-01 17:28:52+00:00,HLJOP
C401,make delivery,2015-04-01 18:05:19+00:00,2015-04-01 17:29:17+00:00,KXHUV
C411,confirm payment,2015-04-01 18:06:51+00:00,2015-04-01 17:58:20+00:00,HLJOP
C393,confirm payment,2015-04-01 18:20:28+00:00,2015-04-01 18:08:12+00:00,BALPA
C434,pay,2015-04-01 18:19:12+00:00,2015-04-01 18:11:11+00:00,EMEYV
C498,send invoice,2015-04-01 21:05:28+00:00,2015-04-01 21:01:29+00:00,ZBEXO
C514,place order,2015-04-02 02:53:54+00:00,2015-04-02 02:51:22+00:00,VXRUO
C439,pay,2015-04-02 03:09:41+00:00,2015-04-02 03:03:21+00:00,EMEYV
C347,make delivery,2015-04-02 09:43:16+00:00,2015-04-02 09:15:39+00:00,BALPA
C378,prepare delivery,2015-04-02 09:26:59+00:00,2015-04-02 09:20:02+00:00,ZBEXO
C402,make delivery,2015-04-02 10:06:11+00:00,2015-04-02 09:55:00+00:00,BALPA
C383,make delivery,2015-04-02 10:46:04+00:00,2015-04-02 10:07:32+00:00,VNOHU
C401,confirm payment,2015-04-02 10:30:57+00:00,2015-04-02 10:20:35+00:00,UYDRD
C395,prepare delivery,2015-04-02 13:02:31+00:00,2015-04-02 10:28:41+00:00,FWWWF
C487,send invoice,2015-04-02 11:13:26+00:00,2015-04-02 11:04:17+00:00,VXRUO
C479,send invoice,2015-04-02 11:29:42+00:00,2015-04-02 11:23:22+00:00,FWWWF
C446,send reminder,2015-04-02 11:54:04+00:00,2015-04-02 11:26:01+00:00,UYDRD
C430,send reminder,2015-04-02 12:29:05+00:00,2015-04-02 12:15:50+00:00,UYDRD
C435,prepare delivery,2015-04-02 12:44:15+00:00,2015-04-02 12:35:25+00:00,BALPA
C515,place order,2015-04-02 13:13:00+00:00,2015-04-02 13:10:54+00:00,FWWWF
C403,confirm payment,2015-04-02 13:31:11+00:00,2015-04-02 13:16:26+00:00,RCEUC
C412,prepare delivery,2015-04-02 13:27:11+00:00,2015-04-02 13:21:34+00:00,VNOHU
C438,pay,2015-04-02 13:41:53+00:00,2015-04-02 13:26:42+00:00,BALPA
C436,prepare delivery,2015-04-02 13:48:57+00:00,2015-04-02 13:41:59+00:00,HLJOP
C357,make delivery,2015-04-02 14:15:37+00:00,2015-04-02 14:05:00+00:00,RWVYG
C404,confirm payment,2015-04-02 14:16:58+00:00,2015-04-02 14:11:21+00:00,UYDRD
C499,send invoice,2015-04-02 14:27:46+00:00,2015-04-02 14:12:40+00:00,ZBEXO
C403,make delivery,2015-04-02 15:09:30+00:00,2015-04-02 14:19:49+00:00,BALPA
C469,send reminder,2015-04-02 14:41:16+00:00,2015-04-02 14:24:45+00:00,FGXWW
C422,prepare delivery,2015-04-02 14:47:00+00:00,2015-04-02 14:24:59+00:00,DTZWY
C384,make delivery,2015-04-02 15:19:37+00:00,2015-04-02 14:50:20+00:00,FGXWW
C384,confirm payment,2015-04-02 14:58:17+00:00,2015-04-02 14:55:07+00:00,EXXRY
C347,confirm payment,2015-04-02 15:39:39+00:00,2015-04-02 15:24:11+00:00,EQRLD
C511,send invoice,2015-04-02 15:29:54+00:00,2015-04-02 15:25:27+00:00,EQRLD
C385,confirm payment,2015-04-02 15:38:22+00:00,2015-04-02 15:30:38+00:00,LYVGB
C439,prepare delivery,2015-04-02 16:15:17+00:00,2015-04-02 16:07:54+00:00,SMSNY
C445,pay,2015-04-02 16:31:47+00:00,2015-04-02 16:12:44+00:00,VNOHU
C378,make delivery,2015-04-02 17:45:57+00:00,2015-04-02 16:22:31+00:00,SMSNY
C409,prepare delivery,2015-04-02 16:56:55+00:00,2015-04-02 16:49:53+00:00,EQRLD
C509,send invoice,2015-04-02 17:04:19+00:00,2015-04-02 16:59:49+00:00,RWVYG
C402,confirm payment,2015-04-02 17:34:53+00:00,2015-04-02 17:31:57+00:00,VXRUO
C489,send invoice,2015-04-02 17:38:55+00:00,2015-04-02 17:34:47+00:00,FGXWW
C516,place order,2015-04-02 17:55:30+00:00,2015-04-02 17:42:12+00:00,UYDRD
C507,send invoice,2015-04-02 18:05:53+00:00,2015-04-02 17:57:29+00:00,EXXRY
C416,prepare delivery,2015-04-02 21:11:07+00:00,2015-04-02 18:44:13+00:00,DTZWY
C385,make delivery,2015-04-02 19:30:32+00:00,2015-04-02 19:20:40+00:00,VNOHU
C419,prepare delivery,2015-04-02 20:46:15+00:00,2015-04-02 20:38:48+00:00,FWWWF
C441,pay,2015-04-02 22:35:57+00:00,2015-04-02 22:30:12+00:00,VXRUO
C405,prepare delivery,2015-04-03 08:22:27+00:00,2015-04-03 08:15:19+00:00,FGXWW
C517,place order,2015-04-03 09:08:08+00:00,2015-04-03 08:59:24+00:00,KXHUV
C363,prepare delivery,2015-04-03 11:35:23+00:00,2015-04-03 09:05:56+00:00,HLJOP
C454,pay,2015-04-03 09:17:49+00:00,2015-04-03 09:12:54+00:00,LYVGB
C425,prepare delivery,2015-04-03 09:43:02+00:00,2015-04-03 09:17:28+00:00,KXHUV
C485,send invoice,2015-04-03 09:41:21+00:00,2015-04-03 09:24:12+00:00,KYICA
C383,confirm payment,2015-04-03 10:01:24+00:00,2015-04-03 09:51:12+00:00,LYVGB
C428,prepare delivery,2015-04-03 10:08:21+00:00,2015-04-03 10:05:29+00:00,VXRUO
C410,prepare delivery,2015-04-03 10:30:35+00:00,2015-04-03 10:23:05+00:00,EMEYV
C388,prepare delivery,2015-04-03 10:31:37+00:00,2015-04-03 10:27:58+00:00,BALPA
C395,make delivery,2015-04-03 12:51:25+00:00,2015-04-03 11:28:37+00:00,KYICA
C412,make delivery,2015-04-03 11:56:20+00:00,2015-04-03 11:29:08+00:00,ZBEXO
C444,pay,2015-04-03 11:45:58+00:00,2015-04-03 11:38:54+00:00,EQRLD
C426,prepare delivery,2015-04-03 12:22:12+00:00,2015-04-03 11:56:01+00:00,VXRUO
C495,send invoice,2015-04-03 12:16:08+00:00,2015-04-03 12:06:29+00:00,KXHUV
C435,make delivery,2015-04-03 12:46:07+00:00,2015-04-03 12:22:21+00:00,HLJOP
C512,send invoice,2015-04-03 12:42:20+00:00,2015-04-03 12:24:57+00:00,RLTSN
C436,make delivery,2015-04-03 12:53:38+00:00,2015-04-03 12:39:52+00:00,EXXRY
C396,pay,2015-04-03 12:54:09+00:00,2015-04-03 12:51:53+00:00,UTBDH
C508,send invoice,2015-04-03 12:59:39+00:00,2015-04-03 12:52:32+00:00,LYVGB
C427,send reminder,2015-04-03 13:06:21+00:00,2015-04-03 12:54:13+00:00,UTBDH
C437,send reminder,2015-04-03 13:04:42+00:00,2015-04-03 12:54:15+00:00,RLTSN
C514,send invoice,2015-04-03 13:10:24+00:00,2015-04-03 13:06:14+00:00,RCEUC
C422,make delivery,2015-04-03 13:42:26+00:00,2015-04-03 13:29:27+00:00,UYDRD
C357,confirm payment,2015-04-03 13:47:23+00:00,2015-04-03 13:39:27+00:00,LYVGB
C412,confirm payment,2015-04-03 13:52:58+00:00,2015-04-03 13:43:23+00:00,DTZWY
C518,place order,2015-04-03 17:55:51+00:00,2015-04-03 14:19:31+00:00,KXHUV
C482,send reminder,2015-04-03 14:40:04+00:00,2015-04-03 14:29:23+00:00,FWWWF
C382,prepare delivery,2015-04-03 14:40:10+00:00,2015-04-03 14:37:17+00:00,RLTSN
C379,prepare delivery,2015-04-03 17:07:13+00:00,2015-04-03 14:39:03+00:00,EMEYV
C406,pay,2015-04-03 15:11:51+00:00,2015-04-03 15:05:30+00:00,VNOHU
C408,prepare delivery,2015-04-03 15:15:31+00:00,2015-04-03 15:11:33+00:00,BALPA
C436,confirm payment,2015-04-03 15:45:39+00:00,2015-04-03 15:41:09+00:00,FGXWW
C438,prepare delivery,2015-04-03 16:15:28+00:00,2015-04-03 15:49:25+00:00,RWVYG
C472,send reminder,2015-04-03 16:47:44+00:00,2015-04-03 16:34:31+00:00,DTZWY
C378,confirm payment,2015-04-03 16:46:41+00:00,2015-04-03 16:40:09+00:00,UTBDH
C407,pay,2015-04-03 17:13:01+00:00,2015-04-03 17:05:56+00:00,EMEYV
C409,make delivery,2015-04-03 17:22:57+00:00,2015-04-03 17:12:45+00:00,EQRLD
C425,make delivery,2015-04-03 17:34:58+00:00,2015-04-03 17:25:42+00:00,SMSNY
C416,make delivery,2015-04-03 17:54:42+00:00,2015-04-03 17:43:58+00:00,RLTSN
C422,confirm payment,2015-04-03 17:54:34+00:00,2015-04-03 17:47:06+00:00,BALPA
C439,make delivery,2015-04-03 19:11:01+00:00,2015-04-03 18:16:44+00:00,KXHUV
C427,cancel order,2015-04-03 18:45:42+00:00,2015-04-03 18:35:27+00:00,UTBDH
C450,send reminder,2015-04-03 18:48:34+00:00,2015-04-03 18:38:43+00:00,FWWWF
C397,prepare delivery,2015-04-03 18:52:56+00:00,2015-04-03 18:45:30+00:00,LYVGB
C395,confirm payment,2015-04-03 19:04:58+00:00,2015-04-03 18:56:57+00:00,RLTSN
C519,place order,2015-04-03 21:18:08+00:00,2015-04-03 18:59:26+00:00,RLTSN
C476,send reminder,2015-04-03 19:39:08+00:00,2015-04-03 19:15:16+00:00,FWWWF
C423,pay,2015-04-03 20:24:09+00:00,2015-04-03 20:21:46+00:00,FGXWW
C520,place order,2015-04-05 21:39:42+00:00,2015-04-05 17:35:46+00:00,KXHUV
C410,confirm payment,2015-04-06 08:53:16+00:00,2015-04-06 08:50:18+00:00,UYDRD
C405,make delivery,2015-04-06 09:11:08+00:00,2015-04-06 08:54:19+00:00,EMEYV
C465,send reminder,2015-04-06 09:44:17+00:00,2015-04-06 09:25:58+00:00,RCEUC
C363,make delivery,2015-04-06 10:08:09+00:00,2015-04-06 09:38:46+00:00,SMSNY
C435,confirm payment,2015-04-06 10:06:47+00:00,2015-04-06 09:56:27+00:00,VNOHU
C420,send reminder,2015-04-06 10:08:33+00:00,2015-04-06 09:58:50+00:00,HLJOP
C443,prepare delivery,2015-04-06 10:17:10+00:00,2015-04-06 10:10:53+00:00,LYVGB
C454,prepare delivery,2015-04-06 10:31:44+00:00,2015-04-06 10:24:03+00:00,RWVYG
C419,make delivery,2015-04-06 10:43:15+00:00,2015-04-06 10:30:02+00:00,HLJOP
C416,confirm payment,2015-04-06 10:38:13+00:00,2015-04-06 10:30:17+00:00,SMSNY
C428,make delivery,2015-04-06 11:12:42+00:00,2015-04-06 10:46:26+00:00,RWVYG
C388,confirm payment,2015-04-06 11:10:25+00:00,2015-04-06 11:07:28+00:00,VNOHU
C388,make delivery,2015-04-06 12:05:06+00:00,2015-04-06 11:42:09+00:00,VNOHU
C515,send invoice,2015-04-06 11:52:53+00:00,2015-04-06 11:47:20+00:00,FGXWW
C410,make delivery,2015-04-06 11:59:41+00:00,2015-04-06 11:48:53+00:00,EXXRY
C501,send invoice,2015-04-06 12:05:44+00:00,2015-04-06 11:54:11+00:00,VXRUO
C521,place order,2015-04-06 12:24:03+00:00,2015-04-06 12:17:09+00:00,KYICA
C448,pay,2015-04-06 12:53:29+00:00,2015-04-06 12:45:23+00:00,EQRLD
C379,confirm payment,2015-04-06 13:02:55+00:00,2015-04-06 12:59:47+00:00,RLTSN
C419,confirm payment,2015-04-06 13:34:54+00:00,2015-04-06 13:27:09+00:00,EMEYV
C382,make delivery,2015-04-06 14:26:28+00:00,2015-04-06 14:13:14+00:00,FGXWW
C408,confirm payment,2015-04-06 14:45:42+00:00,2015-04-06 14:38:16+00:00,EMEYV
C408,make delivery,2015-04-06 15:07:27+00:00,2015-04-06 14:52:24+00:00,DTZWY
C439,confirm payment,2015-04-06 15:14:50+00:00,2015-04-06 14:56:42+00:00,DTZWY
C426,make delivery,2015-04-06 16:10:45+00:00,2015-04-06 15:17:47+00:00,UTBDH
